 Iteration          f(x)      Gradient          Step       Eff. LR            LR 
       149      10.83693       7.08675       0.00949       0.04405       0.05000 
       150      10.77595       7.05382       0.00951       0.04412       0.05000 
       151      10.71511       7.05458       0.00952       0.04418       0.05000 
       152      10.65445       7.09671       0.00953       0.04424       0.05000 
       153      10.59387       7.07109       0.00955       0.04430       0.05000 
       154      10.53342       7.00857       0.00956       0.04436       0.05000 
       155      10.47312       6.97499       0.00957       0.04442       0.05000 
       156      10.41293       6.88981       0.00959       0.04448       0.05000 
       157      10.35288       6.83493       0.00961       0.04454       0.05000 
       158      10.29301       6.84006       0.00962       0.04460       0.05000 
       159      10.23326       6.84224       0.00964       0.04466       0.05000 
       160      10.17363       6.80767       0.00965       0.04471       0.05000 
       161      10.11415       6.78055       0.00966       0.04477       0.05000 
       162      10.05484       6.75009       0.00968       0.04482       0.05000 
       163       9.99567       6.71131       0.00969       0.04488       0.05000 
       164       9.93665       6.71373       0.00970       0.04493       0.05000 
       165       9.87778       6.70656       0.00970       0.04499       0.05000 
       166       9.81905       6.63232       0.00971       0.04504       0.05000 
       167       9.76049       6.56120       0.00973       0.04509       0.05000 
       168       9.70210       6.52633       0.00975       0.04514       0.05000 
       169       9.64384       6.50697       0.00977       0.04520       0.05000 
       170       9.58575       6.50078       0.00978       0.04525       0.05000 
       171       9.52783       6.49775       0.00979       0.04530       0.05000 
       172       9.47006       6.47471       0.00980       0.04535       0.05000 
       173       9.41246       6.43651       0.00981       0.04539       0.05000 
       174       9.35503       6.41594       0.00982       0.04544       0.05000 
       175       9.29776       6.40742       0.00983       0.04549       0.05000 
       176       9.24065       6.37942       0.00984       0.04554       0.05000 
       177       9.18371       6.33736       0.00985       0.04558       0.05000 
       178       9.12694       6.29574       0.00986       0.04563       0.05000 
       179       9.07034       6.26179       0.00988       0.04568       0.05000 
       180       9.01392       6.24915       0.00989       0.04572       0.05000 
       181       8.95767       6.23626       0.00990       0.04577       0.05000 
       182       8.90159       6.20544       0.00990       0.04581       0.05000 
       183       8.84569       6.17279       0.00991       0.04585       0.05000 
       184       8.78997       6.14217       0.00992       0.04590       0.05000 
       185       8.73444       6.11107       0.00994       0.04594       0.05000 
       186       8.67908       6.08868       0.00995       0.04598       0.05000 
       187       8.62391       6.07019       0.00996       0.04603       0.05000 
       188       8.56893       6.04291       0.00997       0.04607       0.05000 
       189       8.51413       6.02026       0.00998       0.04611       0.05000 
       190       8.45953       6.00156       0.00998       0.04615       0.05000 
       191       8.40513       5.96989       0.00999       0.04619       0.05000 
       192       8.35091       5.94185       0.01000       0.04623       0.05000 
       193       8.29690       5.92124       0.01001       0.04627       0.05000 
       194       8.24308       5.89228       0.01002       0.04631       0.05000 
       195       8.18947       5.86629       0.01003       0.04634       0.05000 
       196       8.13606       5.83902       0.01003       0.04638       0.05000 
       197       8.08285       5.80620       0.01005       0.04642       0.05000 
       198       8.02985       5.78631       0.01005       0.04646       0.05000 
       199       7.97705       5.76573       0.01006       0.04649       0.05000 
       200       7.92447       5.73903       0.01007       0.04653       0.05000 
       201       7.87210       5.71495       0.01008       0.04657       0.05000 
       202       7.81994       5.68359       0.01008       0.04660       0.05000 
       203       7.76800       5.65962       0.01009       0.04664       0.05000 
       204       7.71627       5.64183       0.01010       0.04667       0.05000 
       205       7.66475       5.61441       0.01010       0.04671       0.05000 
       206       7.61345       5.59064       0.01011       0.04674       0.05000 
       207       7.56237       5.56604       0.01012       0.04677       0.05000 
       208       7.51151       5.54310       0.01012       0.04681       0.05000 
       209       7.46086       5.52493       0.01013       0.04684       0.05000 
       210       7.41044       5.49630       0.01014       0.04687       0.05000 
       211       7.36023       5.47132       0.01014       0.04691       0.05000 
       212       7.31024       5.44828       0.01015       0.04694       0.05000 
       213       7.26047       5.42568       0.01016       0.04697       0.05000 
       214       7.21091       5.40627       0.01016       0.04700       0.05000 
       215       7.16157       5.37729       0.01017       0.04703       0.05000 
       216       7.11245       5.35672       0.01018       0.04706       0.05000 
       217       7.06354       5.33781       0.01018       0.04709       0.05000 
       218       7.01485       5.31611       0.01019       0.04712       0.05000 
       219       6.96637       5.29567       0.01019       0.04715       0.05000 
       220       6.91810       5.27019       0.01020       0.04718       0.05000 
       221       6.87004       5.25317       0.01020       0.04721       0.05000 
       222       6.82219       5.23207       0.01021       0.04724       0.05000 
       223       6.77456       5.21091       0.01021       0.04727       0.05000 
       224       6.72712       5.18718       0.01022       0.04730       0.05000 
       225       6.67989       5.16902       0.01023       0.04732       0.05000 
       226       6.63287       5.15131       0.01023       0.04735       0.05000 
       227       6.58605       5.12884       0.01024       0.04738       0.05000 
       228       6.53942       5.11038       0.01024       0.04740       0.05000 
       229       6.49300       5.08858       0.01025       0.04743       0.05000 
       230       6.44677       5.07471       0.01025       0.04746       0.05000 
       231       6.40074       5.05043       0.01026       0.04748       0.05000 
       232       6.35490       5.03515       0.01027       0.04751       0.05000 
       233       6.30925       5.00964       0.01027       0.04754       0.05000 
       234       6.26380       5.00329       0.01028       0.04756       0.05000 
       235       6.21853       4.96879       0.01028       0.04759       0.05000 
       236       6.17344       4.97787       0.01028       0.04761       0.05000 
       237       6.12855       4.92639       0.01030       0.04763       0.05000 
       238       6.08384       4.98746       0.01029       0.04766       0.05000 
       239       6.03932       4.91111       0.01032       0.04768       0.05000 
       240       5.99502       5.20559       0.01029       0.04771       0.05000 
       241       5.95098       5.32360       0.01036       0.04773       0.05000 
       242       5.90745       6.97751       0.01029       0.04775       0.05000 
       243       5.86524       9.54296       0.01059       0.04778       0.05000 
       244       5.82748      17.39121       0.01058       0.04780       0.05000 
       245       5.80629      31.61863       0.01253       0.04782       0.05000 
       246       5.85017      62.78003       0.01555       0.04784       0.05000 
       247       6.14908     122.91434       0.02640       0.04787       0.05000 
       248       7.28421     233.30615       0.04034       0.04789       0.05000 
       249       9.95235     380.57664       0.05387       0.04791       0.05000 
       250      11.52058     447.22341       0.04731       0.04793       0.05000 
       251       8.14988     297.17334       0.02236       0.04795       0.05000 
       252       5.87912     119.87718       0.02734       0.04797       0.05000 
       253       8.54831     318.16073       0.04038       0.04799       0.05000 
       254       8.09456     296.44649       0.02357       0.04801       0.05000 
       255       5.47828      61.10354       0.01777       0.04803       0.05000 
       256       7.18718     246.43290       0.03449       0.04805       0.05000 
       257       7.54755     273.12914       0.02291       0.04807       0.05000 
       258       5.41519      72.97712       0.01503       0.04809       0.05000 
       259       6.43146     197.75012       0.02836       0.04811       0.05000 
       260       6.68985     219.98648       0.01889       0.04813       0.05000 
       261       5.23355      49.68403       0.01480       0.04815       0.05000 
       262       6.14272     183.63865       0.02561       0.04817       0.05000 
       263       6.21553     191.29943       0.01725       0.04819       0.05000 
       264       5.11955      50.01536       0.01413       0.04821       0.05000 
       265       5.82365     159.78362       0.02228       0.04823       0.05000 
       266       5.68468     149.59890       0.01313       0.04824       0.05000 
       267       4.96554      19.38171       0.01370       0.04826       0.05000 
       268       5.56939     144.68578       0.02013       0.04828       0.05000 
       269       5.40127     130.08799       0.01230       0.04830       0.05000 
       270       4.91574      51.03077       0.01440       0.04831       0.05000 
       271       5.36069     135.88614       0.01795       0.04833       0.05000 
       272       5.17341     114.59381       0.01252       0.04835       0.05000 
       273       4.80167      45.68528       0.01282       0.04837       0.05000 
       274       5.11336     113.76686       0.01656       0.04838       0.05000 
       275       4.97043      97.39692       0.01102       0.04840       0.05000 
       276       4.67053      31.34561       0.01206       0.04841       0.05000 
       277       4.88814      95.68610       0.01476       0.04843       0.05000 
       278       4.82236      90.39960       0.01161       0.04845       0.05000 
       279       4.57079      33.31259       0.01068       0.04846       0.05000 
       280       4.70601      80.32156       0.01457       0.04848       0.05000 
       281       4.73445      93.57949       0.01251       0.04849       0.05000 
       282       4.56436      69.56911       0.01326       0.04851       0.05000 
       283       4.70594     110.43359       0.01680       0.04852       0.05000 
       284       5.02880     161.83281       0.02286       0.04854       0.05000 
       285       5.46421     218.27542       0.02881       0.04855       0.05000 
       286       6.76740     318.86179       0.04231       0.04857       0.05000 
       287       9.15833     455.43886       0.05338       0.04858       0.05000 
       288      11.80963     557.94386       0.05700       0.04860       0.05000 
       289      10.50526     521.25301       0.04189       0.04861       0.05000 
       290       6.28016     293.02419       0.01761       0.04863       0.05000 
       291       4.41793      91.95764       0.02423       0.04864       0.05000 
       292       6.98358     345.22378       0.03982       0.04865       0.05000 
       293       8.14641     406.97099       0.03422       0.04867       0.05000 
       294       5.16467     210.58342       0.01111       0.04868       0.05000 
       295       4.43498     121.57797       0.02438       0.04869       0.05000 
       296       6.58192     320.97759       0.03332       0.04871       0.05000 
       297       5.82956     272.29651       0.01779       0.04872       0.05000 
       298       4.04095      35.66954       0.01307       0.04873       0.05000 
       299       5.11199     213.24811       0.02744       0.04875       0.05000 
       300       5.61861     259.80564       0.02059       0.04876       0.05000 
       301       4.17635      97.37015       0.00856       0.04877       0.05000 
       302       4.31897     127.18423       0.02135       0.04878       0.05000 
       303       5.14507     225.12790       0.02053       0.04880       0.05000 
       304       4.28692     129.32205       0.00907       0.04881       0.05000 
       305       3.94124      63.89278       0.01628       0.04882       0.05000 
       306       4.67611     185.42614       0.01938       0.04883       0.05000 
       307       4.30954     142.55049       0.01097       0.04884       0.05000 
       308       3.77111      15.11500       0.01214       0.04886       0.05000 
       309       4.26820     144.47500       0.01743       0.04887       0.05000 
       310       4.25123     144.96451       0.01267       0.04888       0.05000 
       311       3.71385      29.71226       0.00908       0.04889       0.05000 
       312       3.93097     101.95121       0.01500       0.04890       0.05000 
       313       4.11745     135.79376       0.01375       0.04891       0.05000 
       314       3.71775      62.27993       0.00798       0.04892       0.05000 
       315       3.68214      57.61340       0.01215       0.04893       0.05000 
       316       3.91733     115.73500       0.01386       0.04894       0.05000 
       317       3.73008      85.53663       0.00899       0.04896       0.05000 
       318       3.54185      24.38009       0.00950       0.04897       0.05000 
       319       3.68042      83.55455       0.01268       0.04898       0.05000 
       320       3.69000      93.11259       0.01046       0.04899       0.05000 
       321       3.50551      45.23565       0.00853       0.04900       0.05000 
       322       3.48062      43.59212       0.01048       0.04901       0.05000 
       323       3.55638      78.11905       0.01085       0.04902       0.05000 
       324       3.49674      68.17230       0.00969       0.04903       0.05000 
       325       3.39258      35.87146       0.00891       0.04904       0.05000 
       326       3.38942      45.80725       0.00963       0.04905       0.05000 
       327       3.40766      62.85131       0.01024       0.04906       0.05000 
       328       3.36146      55.50347       0.00920       0.04907       0.05000 
       329       3.30309      37.34449       0.00894       0.04908       0.05000 
       330       3.27988      37.81131       0.00926       0.04908       0.05000 
       331       3.26840      46.56003       0.00903       0.04909       0.05000 
       332       3.24638      46.58182       0.00939       0.04910       0.05000 
       333       3.21821      42.06485       0.00916       0.04911       0.05000 
       334       3.18593      35.94925       0.00883       0.04912       0.05000 
       335       3.15108      31.81050       0.00862       0.04913       0.05000 
       336       3.12556      33.14522       0.00856       0.04914       0.05000 
       337       3.11677      38.97434       0.00922       0.04915       0.05000 
       338       3.11128      45.01240       0.00957       0.04916       0.05000 
       339       3.09306      45.80132       0.00946       0.04916       0.05000 
       340       3.07132      46.47684       0.01002       0.04917       0.05000 
       341       3.08704      60.01230       0.01166       0.04918       0.05000 
       342       3.21884      95.64838       0.01688       0.04919       0.05000 
       343       3.64934     159.62926       0.02549       0.04920       0.05000 
       344       4.85035     265.70532       0.04041       0.04921       0.05000 
       345       7.82744     425.04841       0.05850       0.04921       0.05000 
       346      12.49031     599.28904       0.07031       0.04922       0.05000 
       347      13.62750     636.61793       0.05752       0.04923       0.05000 
       348       6.99271     405.97956       0.02638       0.04924       0.05000 
       349       4.57416     258.81408       0.04135       0.04925       0.05000 
       350       8.96972     468.02854       0.05013       0.04925       0.05000 
       351       6.65033     374.33632       0.02428       0.04926       0.05000 
       352       3.51207     165.48642       0.03128       0.04927       0.05000 
       353       7.20862     396.78681       0.04444       0.04928       0.05000 
       354       5.92322     338.76315       0.02178       0.04928       0.05000 
       355       3.04506      95.60436       0.02391       0.04929       0.05000 
       356       5.62946     313.80462       0.03545       0.04930       0.05000 
       357       4.57380     255.08807       0.01567       0.04930       0.05000 
       358       3.11007     119.59783       0.02406       0.04931       0.05000 
       359       5.15912     292.68944       0.03047       0.04932       0.05000 
       360       3.82603     197.37894       0.01085       0.04932       0.05000 
       361       3.05414     109.20074       0.02191       0.04933       0.05000 
       362       4.34876     239.84535       0.02263       0.04934       0.05000 
       363       3.13698     125.67891       0.00979       0.04934       0.05000 
       364       3.33043     153.81400       0.02360       0.04935       0.05000 
       365       4.07445     224.50529       0.01911       0.04936       0.05000 
       366       2.90361      98.03790       0.01022       0.04936       0.05000 
       367       3.27480     151.96812       0.02025       0.04937       0.05000 
       368       3.49959     175.81130       0.01342       0.04938       0.05000 
       369       2.66405      35.77655       0.00974       0.04938       0.05000 
       370       3.16658     139.27964       0.01813       0.04939       0.05000 
       371       3.18090     144.44512       0.01121       0.04940       0.05000 
       372       2.68496      64.84615       0.01203       0.04940       0.05000 
       373       3.18589     150.43522       0.01827       0.04941       0.05000 
       374       3.12079     144.81279       0.01237       0.04941       0.05000 
       375       2.78364     101.01095       0.01408       0.04942       0.05000 
       376       3.19697     161.53764       0.01806       0.04943       0.05000 
       377       3.16716     160.97140       0.01576       0.04943       0.05000 
       378       3.03444     151.49148       0.01837       0.04944       0.05000 
       379       3.53652     206.24986       0.02393       0.04944       0.05000 
       380       3.80005     237.99787       0.02471       0.04945       0.05000 
       381       4.15539     273.56048       0.03008       0.04945       0.05000 
       382       5.09142     344.90649       0.03581       0.04946       0.05000 
       383       5.97974     394.25184       0.03874       0.04946       0.05000 
       384       5.98951     403.42790       0.03710       0.04947       0.05000 
       385       5.51079     365.63417       0.03183       0.04948       0.05000 
       386       3.87587     250.56852       0.01693       0.04948       0.05000 
       387       2.53110      67.23618       0.00737       0.04949       0.05000 
       388       2.78532     125.00641       0.02016       0.04949       0.05000 
       389       3.77917     244.25297       0.02611       0.04950       0.05000 
       390       4.11425     272.94891       0.02536       0.04950       0.05000 
       391       3.49529     221.73770       0.01743       0.04951       0.05000 
       392       2.71515     116.87385       0.00980       0.04951       0.05000 
       393       2.49074      71.28869       0.01277       0.04952       0.05000 
       394       2.98653     167.46470       0.01948       0.04952       0.05000 
       395       3.42179     214.46523       0.02086       0.04953       0.05000 
       396       3.04512     175.31604       0.01316       0.04953       0.05000 
       397       2.43408      68.17157       0.00589       0.04954       0.05000 
       398       2.39863      59.35889       0.01199       0.04954       0.05000 
       399       2.79434     145.11965       0.01639       0.04954       0.05000 
       400       2.94781     167.00985       0.01607       0.04955       0.05000 
