 Iteration          f(x)      Gradient          Step       Eff. LR            LR 
        87      11.27899       5.72797       0.00902       0.03818       0.05000 
        88      11.24110       6.15510       0.00870       0.03831       0.05000 
        89      11.21284       9.16411       0.00831       0.03845       0.05000 
        90      11.18020      10.12912       0.00812       0.03858       0.05000 
        91      11.13814       8.27091       0.00813       0.03871       0.05000 
        92      11.09582       5.23739       0.00810       0.03884       0.05000 
        93      11.06254       5.29886       0.00799       0.03897       0.05000 
        94      11.03526       7.54174       0.00795       0.03909       0.05000 
        95      11.00424       8.07371       0.00807       0.03922       0.05000 
        96      10.96719       6.37031       0.00821       0.03934       0.05000 
        97      10.93131       4.41013       0.00817       0.03946       0.05000 
        98      10.90184       5.38631       0.00797       0.03958       0.05000 
        99      10.87498       6.98755       0.00779       0.03970       0.05000 
       100      10.84477       6.79467       0.00772       0.03981       0.05000 
       101      10.81223       5.06333       0.00768       0.03993       0.05000 
       102      10.78277       4.13675       0.00761       0.04004       0.05000 
       103      10.75729       5.23049       0.00755       0.04015       0.05000 
       104      10.73137       5.80102       0.00759       0.04026       0.05000 
       105      10.70290       4.89462       0.00764       0.04037       0.05000 
       106      10.67504       3.82815       0.00759       0.04048       0.05000 
       107      10.65043       4.47175       0.00744       0.04058       0.05000 
       108      10.62696       5.32831       0.00731       0.04069       0.05000 
       109      10.60186       4.92630       0.00725       0.04079       0.05000 
       110      10.57641       3.79541       0.00720       0.04090       0.05000 
       111      10.55321       3.71633       0.00714       0.04100       0.05000 
       112      10.53163       4.43063       0.00711       0.04110       0.05000 
       113      10.50928       4.35170       0.00712       0.04119       0.05000 
       114      10.48637       3.55384       0.00710       0.04129       0.05000 
       115      10.46493       3.42779       0.00700       0.04139       0.05000 
       116      10.44497       4.02975       0.00689       0.04148       0.05000 
       117      10.42478       4.04276       0.00682       0.04158       0.05000 
       118      10.40422       3.38315       0.00677       0.04167       0.05000 
       119      10.38470       3.14131       0.00672       0.04176       0.05000 
       120      10.36637       3.53108       0.00667       0.04185       0.05000 
       121      10.34803       3.52966       0.00665       0.04194       0.05000 
       122      10.32959       3.07113       0.00661       0.04203       0.05000 
       123      10.31201       3.02330       0.00653       0.04212       0.05000 
       124      10.29528       3.37349       0.00644       0.04220       0.05000 
       125      10.27856       3.31210       0.00637       0.04229       0.05000 
       126      10.26189       2.89336       0.00632       0.04237       0.05000 
       127      10.24596       2.83438       0.00627       0.04245       0.05000 
       128      10.23061       3.04711       0.00623       0.04254       0.05000 
       129      10.21525       2.94038       0.00620       0.04262       0.05000 
       130      10.20007       2.69426       0.00615       0.04270       0.05000 
       131      10.18550       2.79414       0.00608       0.04278       0.05000 
       132      10.17128       2.94756       0.00601       0.04286       0.05000 
       133      10.15705       2.78992       0.00596       0.04293       0.05000 
       134      10.14305       2.61126       0.00592       0.04301       0.05000 
       135      10.12950       2.69516       0.00588       0.04308       0.05000 
       136      10.11608       2.73293       0.00585       0.04316       0.05000 
       137      10.10269       2.59283       0.00582       0.04323       0.05000 
       138      10.08954       2.56760       0.00578       0.04331       0.05000 
       139      10.07666       2.67149       0.00574       0.04338       0.05000 
       140      10.06378       2.63116       0.00571       0.04345       0.05000 
       141      10.05095       2.50915       0.00568       0.04352       0.05000 
       142      10.03834       2.52122       0.00566       0.04359       0.05000 
       143      10.02580       2.55485       0.00565       0.04366       0.05000 
       144      10.01323       2.49030       0.00565       0.04373       0.05000 
       145      10.00074       2.47422       0.00563       0.04379       0.05000 
       146       9.98835       2.53631       0.00562       0.04386       0.05000 
       147       9.97592       2.51879       0.00561       0.04393       0.05000 
       148       9.96346       2.45058       0.00562       0.04399       0.05000 
       149       9.95104       2.45632       0.00562       0.04405       0.05000 
       150       9.93861       2.47165       0.00564       0.04412       0.05000 
       151       9.92610       2.43975       0.00565       0.04418       0.05000 
       152       9.91357       2.44732       0.00566       0.04424       0.05000 
       153       9.90101       2.48605       0.00568       0.04430       0.05000 
       154       9.88835       2.46868       0.00570       0.04436       0.05000 
       155       9.87562       2.43784       0.00572       0.04442       0.05000 
       156       9.86283       2.45034       0.00575       0.04448       0.05000 
       157       9.84994       2.45452       0.00578       0.04454       0.05000 
       158       9.83695       2.44502       0.00581       0.04460       0.05000 
       159       9.82387       2.46692       0.00584       0.04466       0.05000 
       160       9.81070       2.48338       0.00587       0.04471       0.05000 
       161       9.79739       2.46419       0.00591       0.04477       0.05000 
       162       9.78399       2.45465       0.00595       0.04482       0.05000 
       163       9.77048       2.46191       0.00599       0.04488       0.05000 
       164       9.75684       2.46033       0.00603       0.04493       0.05000 
       165       9.74310       2.46849       0.00607       0.04499       0.05000 
       166       9.72925       2.48484       0.00610       0.04504       0.05000 
       167       9.71529       2.47832       0.00614       0.04509       0.05000 
       168       9.70121       2.46409       0.00619       0.04514       0.05000 
       169       9.68704       2.46249       0.00623       0.04520       0.05000 
       170       9.67276       2.45985       0.00627       0.04525       0.05000 
       171       9.65839       2.46020       0.00631       0.04530       0.05000 
       172       9.64394       2.46787       0.00635       0.04535       0.05000 
       173       9.62940       2.46203       0.00639       0.04539       0.05000 
       174       9.61479       2.44603       0.00643       0.04544       0.05000 
       175       9.60011       2.43682       0.00647       0.04549       0.05000 
       176       9.58538       2.42906       0.00651       0.04554       0.05000 
       177       9.57060       2.42348       0.00654       0.04558       0.05000 
       178       9.55578       2.42207       0.00657       0.04563       0.05000 
       179       9.54094       2.41080       0.00661       0.04568       0.05000 
       180       9.52607       2.39219       0.00664       0.04572       0.05000 
       181       9.51120       2.37805       0.00667       0.04577       0.05000 
       182       9.49633       2.36531       0.00670       0.04581       0.05000 
       183       9.48148       2.35455       0.00672       0.04585       0.05000 
       184       9.46665       2.34471       0.00674       0.04590       0.05000 
       185       9.45186       2.32680       0.00677       0.04594       0.05000 
       186       9.43712       2.30536       0.00679       0.04598       0.05000 
       187       9.42244       2.28697       0.00680       0.04603       0.05000 
       188       9.40783       2.26973       0.00682       0.04607       0.05000 
       189       9.39330       2.25443       0.00683       0.04611       0.05000 
       190       9.37886       2.23661       0.00684       0.04615       0.05000 
       191       9.36453       2.21229       0.00685       0.04619       0.05000 
       192       9.35032       2.18753       0.00685       0.04623       0.05000 
       193       9.33623       2.16448       0.00686       0.04627       0.05000 
       194       9.32227       2.14264       0.00686       0.04631       0.05000 
       195       9.30847       2.12113       0.00685       0.04634       0.05000 
       196       9.29482       2.09507       0.00685       0.04638       0.05000 
       197       9.28134       2.06614       0.00684       0.04642       0.05000 
       198       9.26803       2.03830       0.00683       0.04646       0.05000 
       199       9.25491       2.01132       0.00682       0.04649       0.05000 
       200       9.24199       1.98525       0.00680       0.04653       0.05000 
       201       9.22927       1.95692       0.00678       0.04657       0.05000 
       202       9.21676       1.92545       0.00676       0.04660       0.05000 
       203       9.20448       1.89444       0.00674       0.04664       0.05000 
       204       9.19242       1.86440       0.00671       0.04667       0.05000 
       205       9.18059       1.83514       0.00668       0.04671       0.05000 
       206       9.16901       1.80477       0.00665       0.04674       0.05000 
       207       9.15768       1.77192       0.00661       0.04677       0.05000 
       208       9.14659       1.73918       0.00658       0.04681       0.05000 
       209       9.13577       1.70751       0.00654       0.04684       0.05000 
       210       9.12520       1.67672       0.00649       0.04687       0.05000 
       211       9.11490       1.64533       0.00645       0.04691       0.05000 
       212       9.10487       1.61216       0.00640       0.04694       0.05000 
       213       9.09510       1.57919       0.00635       0.04697       0.05000 
       214       9.08560       1.54727       0.00629       0.04700       0.05000 
       215       9.07637       1.51629       0.00624       0.04703       0.05000 
       216       9.06741       1.48496       0.00618       0.04706       0.05000 
       217       9.05872       1.45264       0.00612       0.04709       0.05000 
       218       9.05030       1.42093       0.00606       0.04712       0.05000 
       219       9.04213       1.39036       0.00600       0.04715       0.05000 
       220       9.03423       1.36074       0.00593       0.04718       0.05000 
       221       9.02659       1.33092       0.00586       0.04721       0.05000 
       222       9.01919       1.30079       0.00579       0.04724       0.05000 
       223       9.01205       1.27159       0.00573       0.04727       0.05000 
       224       9.00515       1.24354       0.00566       0.04730       0.05000 
       225       8.99848       1.21628       0.00558       0.04732       0.05000 
       226       8.99205       1.18889       0.00551       0.04735       0.05000 
       227       8.98585       1.16183       0.00544       0.04738       0.05000 
       228       8.97986       1.13581       0.00537       0.04740       0.05000 
       229       8.97409       1.11079       0.00529       0.04743       0.05000 
       230       8.96852       1.08622       0.00522       0.04746       0.05000 
       231       8.96316       1.06169       0.00515       0.04748       0.05000 
       232       8.95799       1.03790       0.00508       0.04751       0.05000 
       233       8.95300       1.01506       0.00500       0.04754       0.05000 
       234       8.94820       0.99295       0.00493       0.04756       0.05000 
       235       8.94358       0.97105       0.00486       0.04759       0.05000 
       236       8.93912       0.94958       0.00479       0.04761       0.05000 
       237       8.93482       0.92895       0.00472       0.04763       0.05000 
       238       8.93069       0.90909       0.00465       0.04766       0.05000 
       239       8.92670       0.88963       0.00458       0.04768       0.05000 
       240       8.92286       0.87044       0.00451       0.04771       0.05000 
       241       8.91916       0.85192       0.00444       0.04773       0.05000 
       242       8.91559       0.83412       0.00437       0.04775       0.05000 
       243       8.91215       0.81683       0.00431       0.04778       0.05000 
       244       8.90884       0.79979       0.00424       0.04780       0.05000 
       245       8.90565       0.78325       0.00418       0.04782       0.05000 
       246       8.90256       0.76731       0.00412       0.04784       0.05000 
       247       8.89959       0.75189       0.00406       0.04787       0.05000 
       248       8.89673       0.73678       0.00400       0.04789       0.05000 
       249       8.89396       0.72212       0.00394       0.04791       0.05000 
       250       8.89129       0.70800       0.00388       0.04793       0.05000 
       251       8.88871       0.69436       0.00382       0.04795       0.05000 
       252       8.88622       0.68104       0.00377       0.04797       0.05000 
       253       8.88382       0.66813       0.00371       0.04799       0.05000 
       254       8.88149       0.65568       0.00366       0.04801       0.05000 
       255       8.87925       0.64364       0.00361       0.04803       0.05000 
       256       8.87707       0.63192       0.00356       0.04805       0.05000 
       257       8.87497       0.62056       0.00351       0.04807       0.05000 
       258       8.87293       0.60960       0.00346       0.04809       0.05000 
       259       8.87096       0.59901       0.00342       0.04811       0.05000 
       260       8.86905       0.58874       0.00337       0.04813       0.05000 
       261       8.86720       0.57880       0.00333       0.04815       0.05000 
       262       8.86540       0.56919       0.00329       0.04817       0.05000 
       263       8.86366       0.55992       0.00325       0.04819       0.05000 
       264       8.86197       0.55097       0.00321       0.04821       0.05000 
       265       8.86033       0.54236       0.00317       0.04823       0.05000 
       266       8.85873       0.53405       0.00314       0.04824       0.05000 
       267       8.85718       0.52606       0.00310       0.04826       0.05000 
       268       8.85566       0.51840       0.00307       0.04828       0.05000 
       269       8.85419       0.51105       0.00304       0.04830       0.05000 
       270       8.85276       0.50396       0.00301       0.04831       0.05000 
       271       8.85136       0.49718       0.00298       0.04833       0.05000 
       272       8.85000       0.49073       0.00295       0.04835       0.05000 
       273       8.84867       0.48456       0.00292       0.04837       0.05000 
       274       8.84736       0.47862       0.00289       0.04838       0.05000 
       275       8.84609       0.47300       0.00287       0.04840       0.05000 
       276       8.84485       0.46767       0.00285       0.04841       0.05000 
       277       8.84363       0.46256       0.00282       0.04843       0.05000 
       278       8.84243       0.45769       0.00280       0.04845       0.05000 
       279       8.84126       0.45314       0.00278       0.04846       0.05000 
       280       8.84011       0.44882       0.00276       0.04848       0.05000 
       281       8.83898       0.44467       0.00275       0.04849       0.05000 
       282       8.83787       0.44078       0.00273       0.04851       0.05000 
       283       8.83678       0.43715       0.00272       0.04852       0.05000 
       284       8.83571       0.43368       0.00270       0.04854       0.05000 
       285       8.83465       0.43036       0.00269       0.04855       0.05000 
       286       8.83360       0.42729       0.00268       0.04857       0.05000 
       287       8.83257       0.42440       0.00266       0.04858       0.05000 
       288       8.83156       0.42160       0.00265       0.04860       0.05000 
       289       8.83055       0.41899       0.00264       0.04861       0.05000 
       290       8.82956       0.41657       0.00264       0.04863       0.05000 
       291       8.82857       0.41422       0.00263       0.04864       0.05000 
       292       8.82760       0.41198       0.00262       0.04865       0.05000 
       293       8.82663       0.40992       0.00261       0.04867       0.05000 
       294       8.82568       0.40794       0.00261       0.04868       0.05000 
       295       8.82473       0.40601       0.00260       0.04869       0.05000 
       296       8.82379       0.40421       0.00260       0.04871       0.05000 
       297       8.82285       0.40250       0.00260       0.04872       0.05000 
       298       8.82192       0.40081       0.00259       0.04873       0.05000 
       299       8.82100       0.39920       0.00259       0.04875       0.05000 
       300       8.82008       0.39768       0.00259       0.04876       0.05000 
       301       8.81917       0.39617       0.00259       0.04877       0.05000 
       302       8.81826       0.39469       0.00259       0.04878       0.05000 
       303       8.81736       0.39330       0.00259       0.04880       0.05000 
       304       8.81646       0.39191       0.00259       0.04881       0.05000 
       305       8.81557       0.39052       0.00259       0.04882       0.05000 
       306       8.81468       0.38921       0.00259       0.04883       0.05000 
       307       8.81379       0.38790       0.00259       0.04884       0.05000 
       308       8.81290       0.38657       0.00259       0.04886       0.05000 
       309       8.81202       0.38530       0.00259       0.04887       0.05000 
       310       8.81114       0.38403       0.00260       0.04888       0.05000 
       311       8.81026       0.38272       0.00260       0.04889       0.05000 
       312       8.80938       0.38147       0.00260       0.04890       0.05000 
       313       8.80851       0.38021       0.00260       0.04891       0.05000 
       314       8.80764       0.37892       0.00261       0.04892       0.05000 
       315       8.80677       0.37767       0.00261       0.04893       0.05000 
       316       8.80590       0.37641       0.00261       0.04894       0.05000 
       317       8.80504       0.37513       0.00262       0.04896       0.05000 
       318       8.80418       0.37387       0.00262       0.04897       0.05000 
       319       8.80331       0.37260       0.00263       0.04898       0.05000 
       320       8.80245       0.37131       0.00263       0.04899       0.05000 
       321       8.80160       0.37004       0.00263       0.04900       0.05000 
       322       8.80074       0.36875       0.00264       0.04901       0.05000 
       323       8.79988       0.36744       0.00264       0.04902       0.05000 
       324       8.79903       0.36616       0.00265       0.04903       0.05000 
       325       8.79818       0.36485       0.00265       0.04904       0.05000 
       326       8.79733       0.36352       0.00265       0.04905       0.05000 
       327       8.79648       0.36222       0.00266       0.04906       0.05000 
       328       8.79563       0.36089       0.00266       0.04907       0.05000 
       329       8.79479       0.35955       0.00267       0.04908       0.05000 
       330       8.79394       0.35822       0.00267       0.04908       0.05000 
       331       8.79310       0.35686       0.00268       0.04909       0.05000 
       332       8.79226       0.35551       0.00268       0.04910       0.05000 
       333       8.79142       0.35415       0.00268       0.04911       0.05000 
       334       8.79058       0.35277       0.00269       0.04912       0.05000 
       335       8.78974       0.35140       0.00269       0.04913       0.05000 
       336       8.78891       0.35001       0.00270       0.04914       0.05000 
       337       8.78808       0.34860       0.00270       0.04915       0.05000 
       338       8.78725       0.34721       0.00270       0.04916       0.05000 
       339       8.78642       0.34579       0.00271       0.04916       0.05000 
       340       8.78559       0.34437       0.00271       0.04917       0.05000 
       341       8.78477       0.34294       0.00272       0.04918       0.05000 
       342       8.78395       0.34150       0.00272       0.04919       0.05000 
       343       8.78313       0.34006       0.00272       0.04920       0.05000 
       344       8.78231       0.33860       0.00273       0.04921       0.05000 
       345       8.78149       0.33714       0.00273       0.04921       0.05000 
       346       8.78068       0.33567       0.00273       0.04922       0.05000 
       347       8.77987       0.33418       0.00273       0.04923       0.05000 
       348       8.77906       0.33270       0.00274       0.04924       0.05000 
       349       8.77825       0.33120       0.00274       0.04925       0.05000 
       350       8.77745       0.32971       0.00274       0.04925       0.05000 
       351       8.77665       0.32820       0.00274       0.04926       0.05000 
       352       8.77585       0.32668       0.00275       0.04927       0.05000 
       353       8.77506       0.32517       0.00275       0.04928       0.05000 
       354       8.77427       0.32364       0.00275       0.04928       0.05000 
       355       8.77348       0.32212       0.00275       0.04929       0.05000 
       356       8.77270       0.32058       0.00275       0.04930       0.05000 
       357       8.77192       0.31905       0.00275       0.04930       0.05000 
       358       8.77114       0.31751       0.00275       0.04931       0.05000 
       359       8.77037       0.31598       0.00275       0.04932       0.05000 
       360       8.76960       0.31443       0.00275       0.04932       0.05000 
       361       8.76883       0.31290       0.00275       0.04933       0.05000 
       362       8.76807       0.31135       0.00275       0.04934       0.05000 
       363       8.76731       0.30983       0.00275       0.04934       0.05000 
       364       8.76655       0.30828       0.00275       0.04935       0.05000 
       365       8.76580       0.30678       0.00275       0.04936       0.05000 
       366       8.76506       0.30522       0.00275       0.04936       0.05000 
       367       8.76432       0.30377       0.00275       0.04937       0.05000 
       368       8.76358       0.30217       0.00274       0.04938       0.05000 
       369       8.76285       0.30083       0.00274       0.04938       0.05000 
       370       8.76212       0.29910       0.00274       0.04939       0.05000 
       371       8.76139       0.29805       0.00274       0.04940       0.05000 
       372       8.76067       0.29591       0.00273       0.04940       0.05000 
       373       8.75996       0.29579       0.00273       0.04941       0.05000 
       374       8.75925       0.29244       0.00273       0.04941       0.05000 
       375       8.75854       0.29604       0.00272       0.04942       0.05000 
       376       8.75784       0.29065       0.00272       0.04943       0.05000 
       377       8.75714       0.31552       0.00271       0.04943       0.05000 
       378       8.75645       0.33405       0.00272       0.04944       0.05000 
       379       8.75578       0.50683       0.00271       0.04944       0.05000 
       380       8.75515       0.81406       0.00280       0.04945       0.05000 
       381       8.75471       1.66915       0.00291       0.04945       0.05000 
       382       8.75507       3.35759       0.00385       0.04946       0.05000 
       383       8.75909       7.17591       0.00606       0.04946       0.05000 
       384       8.78022      15.31823       0.01245       0.04947       0.05000 
       385       8.88132      33.19349       0.02540       0.04948       0.05000 
       386       9.32326      69.63793       0.04804       0.04948       0.05000 
       387      10.61047     126.41100       0.06721       0.04949       0.05000 
       388      11.48721     154.36978       0.05642       0.04949       0.05000 
       389       9.50807      80.28648       0.01013       0.04950       0.05000 
       390       9.19167      60.83375       0.04427       0.04950       0.05000 
       391      10.48970     122.19308       0.03875       0.04951       0.05000 
       392       8.90005      34.99842       0.01434       0.04951       0.05000 
       393       9.63476      85.59569       0.04059       0.04952       0.05000 
       394       9.46568      76.53970       0.01380       0.04952       0.05000 
       395       8.92339      36.85265       0.03110       0.04953       0.05000 
       396       9.63339      83.96117       0.02357       0.04953       0.05000 
       397       8.76467       6.23521       0.01903       0.04954       0.05000 
       398       9.45363      74.17170       0.02802       0.04954       0.05000 
       399       8.86442      29.28267       0.01022       0.04954       0.05000 
       400       9.17282      56.70826       0.02606       0.04955       0.05000 
